0.258207	0.240571
0.266049	0.230838
0.27352	0.220816
0.280612	0.210522
0.287319	0.199974
0.293637	0.189188
0.299562	0.178182
0.305092	0.166972
0.310226	0.155575
0.314962	0.144007
0.319302	0.132284
0.323245	0.120422
0.326794	0.108437
0.329949	0.0963414
0.332713	0.0841507
0.335087	0.0718783
0.337073	0.0595372
0.338675	0.0471402
0.339893	0.0346997
0.340729	0.0222277
0.341185	0.00973597
0.341261	-0.0027638
0.34096	-0.0152602
0.34028	-0.0277417
0.339223	-0.0401969
0.337788	-0.0526143
0.335975	-0.0649821
0.333784	-0.0772885
0.331212	-0.0895212
0.32826	-0.101668
0.324927	-0.113715
0.32121	-0.12565
0.31711	-0.137458
0.312625	-0.149126
0.307755	-0.160638
0.3025	-0.17198
0.296861	-0.183136
0.290839	-0.194089
0.284436	-0.204825
0.277654	-0.215325
0.270498	-0.225574
0.262972	-0.235555
0.255084	-0.245251
0.246839	-0.254647
0.238247	-0.263726
0.229317	-0.272473
0.220061	-0.280873
0.21049	-0.288913
0.200617	-0.29658
0.190457	-0.303862
0.180025	-0.310748
0.169336	-0.317228
0.158407	-0.323295
0.147255	-0.328941
0.135897	-0.334161
0.12435	-0.33895
0.112633	-0.343304
0.100763	-0.347221
0.0887566	-0.3507
0.0766319	-0.35374
0.0644056	-0.356342
0.0520944	-0.358506
0.0397144	-0.360233
0.0272815	-0.361527
0.0148112	-0.362388
0.00231863	-0.36282
-0.0101814	-0.362824
-0.0226743	-0.362403
-0.0351458	-0.36156
-0.0475819	-0.360298
-0.0599685	-0.358617
-0.0722916	-0.356522
-0.0845374	-0.354014
-0.0966917	-0.351095
-0.108741	-0.347767
-0.12067	-0.344032
-0.132465	-0.339893
-0.144111	-0.335352
-0.155593	-0.330412
-0.166897	-0.325076
-0.178007	-0.319348
-0.188908	-0.313231
-0.199585	-0.30673
-0.210022	-0.299852
-0.220206	-0.292603
-0.23012	-0.28499
-0.239752	-0.277023
-0.249087	-0.26871
-0.258112	-0.260062
-0.266817	-0.25109
-0.275189	-0.241808
-0.283218	-0.232228
-0.290897	-0.222365
-0.298218	-0.212233
-0.305173	-0.201847
-0.311759	-0.191222
-0.31797	-0.180375
-0.323805	-0.16932
-0.329261	-0.158074
-0.334338	-0.146651
-0.339036	-0.135067
-0.343354	-0.123337
-0.347294	-0.111474
-0.350859	-0.0994933
-0.354049	-0.0874072
-0.356867	-0.075229
-0.359314	-0.062971
-0.361394	-0.0506451
-0.363107	-0.0382631
-0.364456	-0.0258361
-0.365442	-0.0133751
-0.366067	-0.00089071
-0.36633	0.0116065
-0.366234	0.0241061
-0.365776	0.0365978
-0.364959	0.049071
-0.363779	0.0615152
-0.362238	0.0739198
-0.360332	0.0862737
-0.358062	0.0985658
-0.355424	0.110784
-0.352418	0.122917
-0.34904	0.134952
-0.34529	0.146877
-0.341166	0.158677
-0.336666	0.170339
-0.331791	0.181849
-0.326538	0.193192
-0.32091	0.204353
-0.314907	0.215317
-0.308531	0.226069
-0.301786	0.236593
-0.294676	0.246873
-0.287206	0.256896
-0.279384	0.266646
-0.271217	0.276109
-0.262714	0.285271
-0.253885	0.29412
-0.244742	0.302644
-0.235297	0.310832
-0.225563	0.318674
-0.215553	0.326161
-0.205282	0.333286
-0.194765	0.340042
-0.184016	0.346422
-0.173051	0.352423
-0.161885	0.358041
-0.150532	0.363272
-0.139008	0.368114
-0.127327	0.372566
-0.115505	0.376625
-0.103554	0.38029
-0.0914897	0.383561
-0.0793252	0.386438
-0.067074	0.388919
-0.0547492	0.391005
-0.0423639	0.392694
-0.029931	0.393987
-0.0174631	0.394883
-0.00497306	0.395382
0.00752654	0.395482
0.020023	0.395184
0.0325035	0.394487
0.0449552	0.393389
0.0573652	0.391892
0.0697202	0.389993
0.0820069	0.387694
0.0942118	0.384994
0.106321	0.381893
0.118321	0.378393
0.130197	0.374494
0.141936	0.370199
0.153523	0.365509
0.164944	0.360428
0.176184	0.354958
0.187229	0.349106
0.198066	0.342875
0.208679	0.336272
0.219056	0.329303
0.229184	0.321976
0.239049	0.314299
0.248639	0.306282
0.257942	0.297934
0.266948	0.289265
0.275647	0.280288
0.284028	0.271014
0.292084	0.261456
0.299806	0.251627
0.307188	0.24154
0.314224	0.231208
0.32091	0.220646
0.327242	0.209868
0.333216	0.198889
0.338831	0.18772
0.344085	0.176378
0.348978	0.164876
0.35351	0.153226
0.357681	0.141443
0.361493	0.129538
0.364948	0.117525
